,comment,Sentiment,Sentiment Confidence Score
11743,ikr good video i already have a watch bought it yesterday d,NEGATIVE,0.8943374752998352
11744,kaff231,NEGATIVE,0.6765376329421997
11745,nice video wow 53 minute lot of tip in this video the apple watch is a great device but i am really looking forward to improvement on next year is model,POSITIVE,0.9956324696540833
11746,itouchappreviewer,NEGATIVE,0.9334892630577087
11747,itouchappreviewers yea,NEGATIVE,0.9684985876083374
11748,ixectouchappreviewers,POSITIVE,0.6936224699020386
11749,itouchappreviewers r,NEGATIVE,0.9645484089851379
11750,itouchappreviewers,NEGATIVE,0.9483332633972168
11751,gave me that,POSITIVE,0.9986617565155029
11752,i love you,POSITIVE,0.9998656511306763
11753,if you have an apple watch or are thinking about purchasing one check out my new video on the apple watch complete beginner guide with 20 chapter this extensive guide cover everything you need to know to become an apple watch expert overnight,POSITIVE,0.9550901055335999
11754,thanks for an informative video definitely worth watching,POSITIVE,0.9998500347137451
11755,appfind i would get a apple watch 2 nd series,NEGATIVE,0.9928787350654602
11756,appfind exercise,NEGATIVE,0.9885373115539551
11757,cool,POSITIVE,0.9998509883880615
11758,appfind apple watch,NEGATIVE,0.9798449277877808
11759,leave your question in the comment amp be sure to share this video with your friend so they can become apple watch expert too also subscribe for new apple watch video coming soon enjoy,POSITIVE,0.823186993598938
11760,how to change battery for apple watch,NEGATIVE,0.9693173170089722
11761,wish u could talk slower and explain how to use the walkmeter for a beginner thanks,NEGATIVE,0.993624210357666
11762,anitha m nothing too different other than brighter screen gps and waterproof i am watching this because i am buying a series 1 soon although there is watch o 3 so maybe new software feature,NEGATIVE,0.985461950302124
11763,can u do video series 2,POSITIVE,0.9230849146842957
11764,great video,POSITIVE,0.9998680353164673
11765,subscribed let me know if i can control my mac from my iphone when watching something from afar,NEGATIVE,0.9966446161270142
11766,what is the name of your watch is face complication,NEGATIVE,0.9992349147796631
11767,fun fact we are goin to buy a product and literally we are watching video why the hell we need it,NEGATIVE,0.7338695526123047
11768,so how do you set up the watch to unlock the iphone my series 7 doe not do it what is the point in video if they do not show explain how to do it,NEGATIVE,0.9994144439697266
11769,just watched the video i do not need a apple watch,POSITIVE,0.6270776987075806
11770,thanks for not making u wait 1 3 of the video for you to start explaining,POSITIVE,0.9954237341880798
11771,so i need a watch eh a mac what is a mac unlock my phone urmm i just push number it not a big deal i do not do any online payment at all fall detection yer thats going to be funn at the paintball field when there is 5 ambo turning up kus 5 people have an watch that detects them doing a dive text nup they can wait phone stuff i do not use it tell you what you eat and that you are exercising urm i know when im working out room control a if mate status symbol well that say a bit about what type of a person you are that you have to buy a thing just to show off you brought a thing my self my scar are a bit of my status symbol if i wa to bother with thing like that yer mate not one reason to even look any more at getting an smart watch of any type any time in my future at all ever this will be my last search on this subject,NEGATIVE,0.9993017911911011
11772,holy crap this is the first time i have ever seen someone start the video immediately instead of just spending 3 fucking minute explaining what he is gon na do in the video,NEGATIVE,0.9993981122970581
11773,i like the video but my iphone 12 doe face id with a mask on so ik your 13 pro can do the same maybe that feature wa not out yet though,NEGATIVE,0.9963243007659912
11774,hello maybe,POSITIVE,0.9965284466743469
11775,inseperate of the aware of the tr code that official is thsi true qualitative of a sourced chouffer appearance because of independence and modern modem of sleek accuracy that ashore of a bigger vue to reside,POSITIVE,0.9843331575393677
11776,interview that is normal to be catchy is subject to other ransom chority device that help with gestured idea of calling you and your familiar with the process of being finding of the information here for the machine awareness of spectrum update that is chartered,NEGATIVE,0.9860115647315979
11777,we are inset of what is going towards the same thing is used to offer service chat that steering channel and a well a live function to internet that could possibly process notariaty pr and please message theme created for the modem i am glad to know that it will help be intrigued by the process,POSITIVE,0.9553462862968445
11778,i am glad to hear that this thing of salutude is awareness of the duelist of self described issue of the way and android folical focus for the machine awareness that you would debate on deviantart of desk design for the gadget that hash tag is persued by such complex number etc copying form organizer machine type is fgteev correct,NEGATIVE,0.8867964744567871
11779,nobody need an apple watch chose your word better,NEGATIVE,0.9978429079055786
11780,the only thing that kinda pulled my interest is the amount of calorie i burn a day for healthy fitness but imma pas this device fill more of a filler if u have nothing else to spend your money on,NEGATIVE,0.9981392621994019
11781,i did not know you directly diving into the subject 00 00 would be so amazing,POSITIVE,0.9842074513435364
11782,glad i am not the only person who keep saying ekg instead of ecg lmao,NEGATIVE,0.9903625845909119
11783,i subsribed to your channel due to the fact that you started your video instantly instead of talking nonsense bullshit like too many others,POSITIVE,0.8743504285812378
11784,the fact it started from the very first second got you a like and the production quality and video content delivery got you a subscribe never seen you before and im hooked good job man very impressed,POSITIVE,0.9995406866073608
11785,am sold am getting one,NEGATIVE,0.9693503975868225
11786,i like how you highlighted actual good everyday feature,POSITIVE,0.9998723268508911
11787,you lost me at 9,NEGATIVE,0.9928138852119446
11788,ur series bro,NEGATIVE,0.9482854604721069
11789,1 58 where you been,NEGATIVE,0.7352904081344604
11790,since the watch os9 update it doe not work anymore properly to unlock my iphone do not know what is the problem also when i m using spotify i do not have the shortcut anymore to directly open the app,NEGATIVE,0.9991747736930847
11791,excuse me i have a question how did you use google thermostat on your apple watch,NEGATIVE,0.9994340538978577
11792,intro,POSITIVE,0.9828858375549316
11793,why the amp are you wearing a face mask,NEGATIVE,0.9983417987823486
11794,this is how top 10 reason list video should start just instantly,NEGATIVE,0.9359480142593384
11795,1 reason why i can not buy apple watch my budget,NEGATIVE,0.9984606504440308
11796,yep already have an series 6,POSITIVE,0.9544100761413574
11797,kevin hart thank you,POSITIVE,0.9998171925544739
11798,if you hit the ground hard and it call 911 my question is who will talk to 911 for help,NEGATIVE,0.9978054165840149
11799,ey they had this since 2015 where u been,POSITIVE,0.7481315732002258
11800,i absolutely love my watch i always use the find my feature that ding your phone i always loose it lol,NEGATIVE,0.9698687195777893
11801,the 45mm is too big for your skinny wrist,NEGATIVE,0.9973616003990173
11802,can one still receive notification text and use apple pay with gps version and no wifi,NEGATIVE,0.9969165325164795
11803,bro do not let andrew tate watch this,NEGATIVE,0.9867701530456543
11804,1 i do not have a mac 2 do not wear mask and my phone already unlocks easily with face id 3 yea that is kinda cool 4 how is that even considered a feature 5 do not care about health exercise 6 do not have smart light 7 sound like you care too much what other people think 8 se 2nd generation and series 7 8 are good,POSITIVE,0.9147576093673706
11805,before that i need to watch a video about 10 reason to buy iphone,NEGATIVE,0.9919541478157043
11806,what is the apple watch band at 1 24 time stamp,NEGATIVE,0.9767326712608337
11807,first video with a list that start right away great useful content a well thank you subscribed,POSITIVE,0.9973884224891663
11808,in my opinion the huawei watch gt3 pro is better a a smart watch since it ha 14 day of battery life and look a lot more high end than apple watch,POSITIVE,0.9832141399383545
11809,status symbol he say d you know whats a status symbol pulling up in a 300k lamborghini wearing a 150k luxury watch no one think a 400 usd watch is a status symbol bro,NEGATIVE,0.9879620671272278
11810,you were online or inline they been had this where did you learn to speak,NEGATIVE,0.997461199760437
11811,what kind of wrist band is it,NEGATIVE,0.9731119871139526
11812,w bro got straight to the point,POSITIVE,0.9960888624191284
11813,using apple pay on watch is not so simple you have to put a pas code on your watch to allow you to use apple pay it will not work unless you put in a passcode that is annoying because now everytime i put my wrist up i have to enter the code not so simple i have never used a pas code a the watch is never away from me,NEGATIVE,0.9954769015312195
